day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
310,11.20450,11.39566,13.90431,13.70541,13.69033
311,11.08640,11.14304,11.14304,11.22027,11.39857
312,10.97103,11.40827,11.40827,11.45898,11.64011
313,10.85839,11.14642,11.14642,11.22331,11.07249
314,10.74849,11.12170,13.12460,13.00368,12.95941
315,10.64134,11.52631,14.23968,14.00725,14.11399
316,10.53692,10.29793,8.10643,8.48732,8.60370
317,10.43524,10.40271,10.40271,10.55398,10.60836
318,10.33628,10.66206,10.66206,10.78739,10.95739
319,10.24005,10.83985,7.97743,8.37122,8.49243
320,10.14652,10.40764,7.97516,8.36918,8.43134
321,10.05568,9.40501,11.14075,11.21821,11.11075
322,9.96751,10.62338,10.62338,10.75257,10.83204
323,9.88200,10.52998,10.52998,10.66852,10.61802
324,9.79911,9.73193,9.73193,9.95027,9.92562
325,9.71883,9.40332,9.40332,9.65452,9.55905
326,9.64112,9.15129,9.15129,9.42770,9.42775
327,9.56596,10.18425,10.18425,10.35736,10.51141
328,9.49331,9.76714,9.76714,9.98196,9.93116
329,9.42315,9.17375,9.17375,9.44791,9.57293
330,9.35542,9.52352,9.52352,9.76270,9.74440
331,9.29010,9.22464,9.22464,9.49371,9.56726
332,9.22714,9.15513,9.15513,9.43115,9.38902
333,9.16651,8.91914,8.91914,9.21876,9.24044
334,9.10815,8.48006,8.48006,8.82359,8.98306
335,9.05202,9.34207,9.34207,9.59940,9.56957
336,8.99807,8.54121,8.54121,8.87862,8.90789
337,8.94627,10.08949,10.08949,10.27207,10.39639
338,8.89654,8.49568,8.49568,8.83765,9.00539
339,8.84885,9.45230,9.45230,9.69860,9.76927
340,8.80314,8.70537,8.70537,9.02637,8.85052
341,8.75936,8.30382,8.30382,8.66498,8.70705
342,8.71745,9.34318,9.34318,9.60040,9.52023
343,8.67736,8.64098,8.64098,8.96842,8.97682
344,8.63903,8.52774,8.52774,8.86650,8.70733
345,8.60240,9.32119,9.32119,9.58061,9.71127
