day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
233,23.51109,23.17831,23.17831,22.00454,22.19743
234,23.40425,23.70670,23.70670,22.48009,22.30848
235,23.29332,22.73043,22.73043,21.60144,21.75433
236,23.17839,22.21918,22.21918,21.14131,21.19839
237,23.05955,22.36857,22.36857,21.27577,21.37984
238,22.93690,22.48983,22.48983,21.38490,21.18851
239,22.81052,22.70579,22.70579,21.57927,21.43699
240,22.68051,22.59935,22.59935,21.48347,21.47298
241,22.54697,22.23797,22.23797,21.15823,21.21065
242,22.41001,21.44213,21.44213,20.44197,20.24643
243,22.26972,21.34637,21.34637,20.35579,20.34739
244,22.12621,21.51377,21.51377,20.50644,20.34078
245,21.97959,21.44550,21.44550,20.44501,20.62082
246,21.82996,21.35396,21.35396,20.36262,20.48689
247,21.67744,21.45669,21.45669,20.45507,20.61220
248,21.52213,21.67474,21.67474,20.65132,20.74380
249,21.36415,20.40839,20.40839,19.51161,19.40835
250,21.20362,20.58659,20.58659,19.67199,19.79836
251,21.04064,20.88656,20.88656,19.94196,19.85424
252,20.87535,20.99709,20.99709,20.04143,20.13641
253,20.70784,19.69515,18.13185,17.46272,17.56909
254,20.53825,20.17122,21.78447,20.75007,20.56275
255,20.36668,20.30206,21.75526,20.72379,20.87137
256,20.19327,19.11951,19.11951,18.35161,18.18959
257,20.01813,20.19689,20.19689,19.32125,19.37948
258,19.84137,19.36724,17.09630,16.53073,16.37570
259,19.66313,18.71748,20.79406,19.85870,19.99489
260,19.48353,19.07601,22.03641,20.97682,20.93649
261,19.30267,19.17082,19.17082,18.39779,18.54489
262,19.12070,18.86842,18.86842,18.12563,18.10512
263,18.93771,18.30514,18.30514,17.61868,17.43995
264,18.75384,18.94351,18.94351,18.19321,18.31177
265,18.56921,17.28045,17.28045,16.69646,16.53183
266,18.38394,17.61095,21.12372,20.15541,19.98967
267,18.19813,17.97825,14.23534,13.95586,13.78518
268,18.01192,17.58507,21.16465,20.19224,20.20178
269,17.82542,17.26354,13.44345,13.24316,13.29622
270,17.63874,17.79112,17.79112,17.15606,17.17933
271,17.45200,17.70276,17.70276,17.07654,17.07879
272,17.26531,17.85305,17.85305,17.21180,17.07514
273,17.07880,16.45899,16.45899,15.95714,15.88145
274,16.89255,17.18592,17.18592,16.61139,16.72244
275,16.70670,16.42401,16.42401,15.92567,16.05965
276,16.52133,15.24000,15.24000,14.86006,15.01233
277,16.33657,15.68314,15.68314,15.25889,15.25643
278,16.15251,16.55252,16.55252,16.04132,16.16777
279,15.96926,16.29982,16.29982,15.81389,15.74002
280,15.78692,16.00592,16.00592,15.54939,15.69751
281,15.60559,15.77633,15.77633,15.34275,15.31491
282,15.42536,15.27775,15.27775,14.89403,14.91035
283,15.24632,14.07550,16.33354,15.84424,15.79576
284,15.06858,15.04039,16.41880,15.92098,16.11692
285,14.89221,14.85235,16.67845,16.15466,16.27896
286,14.71731,15.24578,15.24578,14.86526,14.75488
287,14.54396,14.37899,14.37899,14.08514,14.01127
288,14.37224,13.41302,13.41302,13.21577,13.10297
289,14.20223,13.73861,13.73861,13.50880,13.49472
290,14.03401,13.54964,13.54964,13.33874,13.36440
291,13.86766,13.83729,13.83729,13.59762,13.39989
292,13.70324,13.32486,13.32486,13.13642,13.11152
293,13.54082,13.09328,13.09328,12.92801,13.12032
294,13.38047,14.27046,14.27046,13.98746,13.89271
295,13.22225,12.33222,11.24243,11.26224,11.20453
296,13.06622,13.25819,15.10252,14.73632,14.86421
297,12.91243,11.93011,14.32329,14.03501,14.15182
298,12.76095,12.27694,12.27694,12.19330,12.12226
299,12.61181,12.76514,12.76514,12.63268,12.49357
300,12.46508,12.34484,12.34484,12.25441,12.24424
301,12.32079,11.66376,14.25327,13.97200,14.14527
302,12.17898,11.55774,13.14935,12.97847,12.80708
303,12.03970,12.24492,14.41041,14.11342,13.98258
304,11.90297,11.83706,11.83706,11.79741,11.70102
305,11.76883,11.64107,11.64107,11.62102,11.46988
306,11.63731,11.66220,11.66220,11.64003,11.67634
307,11.50844,10.91880,10.91880,10.97097,10.77661
308,11.38223,11.11491,8.43835,8.73857,8.70431
309,11.25871,12.00270,9.10688,9.34025,9.21249
310,11.13790,9.95708,8.29186,8.60673,8.50026
311,11.01980,10.80853,10.80853,10.87173,10.88604
312,10.90443,10.32931,10.32931,10.44044,10.37233
313,10.79179,10.56098,9.55134,9.74026,9.62802
314,10.68189,9.45448,12.27652,12.19292,12.17926
315,10.57474,9.65100,12.05411,11.99275,11.92205
316,10.47032,9.83788,9.83788,9.99815,9.97989
317,10.36864,9.56469,9.56469,9.75227,9.88561
318,10.26968,10.74328,9.31090,9.52387,9.42839
319,10.17345,9.80936,12.40546,12.30896,12.49273
320,10.07992,10.16506,8.55560,8.84410,8.78275
321,9.98908,9.77200,9.77200,9.93886,9.99113
322,9.90091,9.81227,9.81227,9.97510,10.15544
323,9.81540,9.31315,6.98073,7.42671,7.46260
324,9.73251,8.97581,6.69012,7.16517,7.02813
325,9.65223,9.37676,11.94886,11.89803,12.02072
326,9.57452,9.21878,9.21878,9.44096,9.43280
327,9.49936,9.24920,9.24920,9.46833,9.51819
328,9.42671,8.52341,8.52341,8.81513,8.80389
329,9.35655,8.11500,8.11500,8.44755,8.63241
330,9.28882,9.02300,9.02300,9.26476,9.17578
331,9.22350,8.75806,8.75806,9.02631,9.18307
332,9.16054,7.93743,7.93743,8.28774,8.13220
333,9.09991,9.19622,9.19622,9.42065,9.47464
334,9.04155,8.96267,8.96267,9.21045,9.36346
335,8.98542,9.35459,9.35459,9.56319,9.73641
336,8.93147,9.05588,9.05588,9.29434,9.28739
337,8.87967,9.24303,9.24303,9.46278,9.26984
338,8.82994,8.50482,8.50482,8.79839,8.71621
339,8.78225,8.87021,8.87021,9.12724,9.07293
340,8.73654,8.32885,8.32885,8.64002,8.73031
341,8.69276,8.94743,8.94743,9.19674,9.27483
342,8.65085,8.66712,8.66712,8.94446,9.00536
343,8.61076,9.01265,9.01265,9.25544,9.28158
344,8.57243,8.01614,8.01614,8.35858,8.52638
345,8.53580,8.26004,9.31740,9.52972,9.69422
346,8.50081,8.59070,6.19012,6.71516,6.70039
347,8.46741,8.35294,9.72464,9.89623,9.88841
348,8.43554,8.00130,6.75233,7.22115,7.15693
349,8.40513,7.04366,5.87320,6.42993,6.53758
350,8.37614,7.76530,9.95275,10.10153,9.97326
351,8.34849,8.30073,8.30073,8.61471,8.44056
352,8.32213,9.23429,9.23429,9.45492,9.62075
353,8.29701,7.33112,7.33112,7.74206,7.63628
